Sample	Dataset	Tool	Percent_identity	Correlation
MVC05	cameroon	PICRUSt2	98	0.7267111803930394
YAE10	cameroon	PICRUSt2	98	0.6968477395349478
YAE03	cameroon	PICRUSt2	98	0.8309355648110527
YAE09	cameroon	PICRUSt2	98	0.8434394704326507
YAE17	cameroon	PICRUSt2	98	0.8182551251767699
YAE20	cameroon	PICRUSt2	98	0.8935861135423402
BAB20	cameroon	PICRUSt2	98	0.7602055675801445
MVC08	cameroon	PICRUSt2	98	0.8418781286695022
MVC01	cameroon	PICRUSt2	98	0.794502089037132
MVC14	cameroon	PICRUSt2	98	0.7982503692523607
MVC11	cameroon	PICRUSt2	98	0.7994237990664104
YAE02	cameroon	PICRUSt2	98	0.8411500706646334
YAE22	cameroon	PICRUSt2	98	0.8071828045622842
YAE18	cameroon	PICRUSt2	98	0.7952901103067136
BAB19	cameroon	PICRUSt2	98	0.7824240971697176
YAE07	cameroon	PICRUSt2	98	0.87015148848031
BAB11	cameroon	PICRUSt2	98	0.8373642845752041
YAE24	cameroon	PICRUSt2	98	0.7721608502579178
BAN05	cameroon	PICRUSt2	98	0.7836039626629364
BAB22	cameroon	PICRUSt2	98	0.8196686055783413
BAB29	cameroon	PICRUSt2	98	0.7839632637112978
YAE15	cameroon	PICRUSt2	98	0.7858164071328172
MVC09	cameroon	PICRUSt2	98	0.8090477293538753
YAE19	cameroon	PICRUSt2	98	0.8717943814761981
MVC17	cameroon	PICRUSt2	98	0.7286364196591414
BAB23	cameroon	PICRUSt2	98	0.7505247672454812
BAN03	cameroon	PICRUSt2	98	0.8341265764595344
BAN07	cameroon	PICRUSt2	98	0.741584408831056
BAB16	cameroon	PICRUSt2	98	0.8041613917147898
YAE14	cameroon	PICRUSt2	98	0.7035472440134317
MVC03	cameroon	PICRUSt2	98	0.7536955727831526
BAN01	cameroon	PICRUSt2	98	0.7455152336978182
YAE11	cameroon	PICRUSt2	98	0.8210620930517695
BAN02	cameroon	PICRUSt2	98	0.7859270540518679
BAB09	cameroon	PICRUSt2	98	0.7462853954909794
MVC16	cameroon	PICRUSt2	98	0.6950250961111978
MVC12	cameroon	PICRUSt2	98	0.8188600874949687
MVC04	cameroon	PICRUSt2	98	0.7562768346868907
BAB08	cameroon	PICRUSt2	98	0.6259839821149106
BAB30	cameroon	PICRUSt2	98	0.8451897899797594
BAB07	cameroon	PICRUSt2	98	0.7414176088934633
MVC15	cameroon	PICRUSt2	98	0.8199484124906858
BAB06	cameroon	PICRUSt2	98	0.7354813169230889
BAB18	cameroon	PICRUSt2	98	0.7546990437645611
YAE16	cameroon	PICRUSt2	98	0.7848117381244584
YAE05	cameroon	Piphillin	98	0.866934003229843
BAB01	cameroon	Piphillin	98	0.7481442045722932
MVC13	cameroon	Piphillin	98	0.8311994921280799
MVC06	cameroon	Piphillin	98	0.8017044702821089
MVC23	cameroon	Piphillin	98	0.8097732687152331
MVC18	cameroon	Piphillin	98	0.8342662316725995
MVC21	cameroon	Piphillin	98	0.7921714303600073
YAE25	cameroon	Piphillin	98	0.7185271914438708
BAB15	cameroon	Piphillin	98	0.7486288566661813
YAE01	cameroon	Piphillin	98	0.6388069703035751
BAB04	cameroon	Piphillin	98	0.8136056356396641
YAE26	cameroon	Piphillin	98	0.7642160168764776
MVC05	cameroon	Piphillin	98	0.7761716005762154
YAE10	cameroon	Piphillin	98	0.8131139066154719
YAE03	cameroon	Piphillin	98	0.7531954229603904
YAE09	cameroon	Piphillin	98	0.8085562377162656
YAE17	cameroon	Piphillin	98	0.7910666330480359
YAE20	cameroon	Piphillin	98	0.8609491400870661
BAB20	cameroon	Piphillin	98	0.7505324302258056
MVC08	cameroon	Piphillin	98	0.826554670977686
MVC01	cameroon	Piphillin	98	0.825071375710628
MVC14	cameroon	Piphillin	98	0.8303210561761962
MVC11	cameroon	Piphillin	98	0.7914547034005613
YAE02	cameroon	Piphillin	98	0.5732936905594572
YAE22	cameroon	Piphillin	98	0.7547143601058248
YAE18	cameroon	Piphillin	98	0.8128348611638658
BAB19	cameroon	Piphillin	98	0.7778942706225145
YAE07	cameroon	Piphillin	98	0.7332334216354146
BAB11	cameroon	Piphillin	98	0.7217481732444916
YAE24	cameroon	Piphillin	98	0.8054148453606372
BAN05	cameroon	Piphillin	98	0.7497794826542564
BAB22	cameroon	Piphillin	98	0.8173077546572395
BAB29	cameroon	Piphillin	98	0.7132641458389412
YAE15	cameroon	Piphillin	98	0.8322043493671523
MVC09	cameroon	Piphillin	98	0.7777336404163951
YAE19	cameroon	Piphillin	98	0.8242483605573803
MVC17	cameroon	Piphillin	98	0.7609260172818336
BAB23	cameroon	Piphillin	98	0.7688565816326106
BAN03	cameroon	Piphillin	98	0.8012725311853505
BAN07	cameroon	Piphillin	98	0.796363582605405
BAB16	cameroon	Piphillin	98	0.6140243408032108
YAE14	cameroon	Piphillin	98	0.7815553759086189
MVC03	cameroon	Piphillin	98	0.7883452474806725
BAN01	cameroon	Piphillin	98	0.8248226147009692
YAE11	cameroon	Piphillin	98	0.8540761771855517
BAN02	cameroon	Piphillin	98	0.6527089440370816
BAB09	cameroon	Piphillin	98	0.779401125340576
MVC16	cameroon	Piphillin	98	0.8185358974930997
MVC12	cameroon	Piphillin	98	0.8456864855151219
MVC04	cameroon	Piphillin	98	0.7650003339701713
BAB08	cameroon	Piphillin	98	0.7873280768536167
BAB30	cameroon	Piphillin	98	0.6302677742895866
BAB07	cameroon	Piphillin	98	0.8306543467172299
MVC15	cameroon	Piphillin	98	0.6473979273802936
BAB06	cameroon	Piphillin	98	0.8064996784183782
BAB18	cameroon	Piphillin	98	0.7977078521335227
YAE16	cameroon	Piphillin	98	0.8490759127427581
YAE05	cameroon	Tax4Fun2	98	0.7284200895009626
BAB01	cameroon	Tax4Fun2	98	0.6277122165553981
MVC13	cameroon	Tax4Fun2	98	0.741154158986659
MVC06	cameroon	Tax4Fun2	98	0.7382712419290499
MVC23	cameroon	Tax4Fun2	98	0.7160186163749432
MVC18	cameroon	Tax4Fun2	98	0.7616930408120436
MVC21	cameroon	Tax4Fun2	98	0.7045824680910489
YAE25	cameroon	Tax4Fun2	98	0.7345254109058456
BAB15	cameroon	Tax4Fun2	98	0.5956245685262166
YAE01	cameroon	Tax4Fun2	98	0.7950926496662823
BAB04	cameroon	Tax4Fun2	98	0.7136133567225015
YAE26	cameroon	Tax4Fun2	98	0.7252710167533213
MVC05	cameroon	Tax4Fun2	98	0.6691337911961247
YAE10	cameroon	Tax4Fun2	98	0.6457130110407789
YAE03	cameroon	Tax4Fun2	98	0.6717437403260081
YAE09	cameroon	Tax4Fun2	98	0.7180184908408248
YAE17	cameroon	Tax4Fun2	98	0.7397850717449669
YAE20	cameroon	Tax4Fun2	98	0.7877490391991102
BAB20	cameroon	Tax4Fun2	98	0.7296288051623869
MVC08	cameroon	Tax4Fun2	98	0.7356151032419622
MVC01	cameroon	Tax4Fun2	98	0.7133952880902491
MVC14	cameroon	Tax4Fun2	98	0.6872962091762653
MVC11	cameroon	Tax4Fun2	98	0.6703101735799062
YAE02	cameroon	Tax4Fun2	98	0.7223338209553827
YAE22	cameroon	Tax4Fun2	98	0.716896438832917
YAE18	cameroon	Tax4Fun2	98	0.7443262825220885
BAB19	cameroon	Tax4Fun2	98	0.6361255708615293
YAE07	cameroon	Tax4Fun2	98	0.8002386971319608
BAB11	cameroon	Tax4Fun2	98	0.7555140088961344
YAE24	cameroon	Tax4Fun2	98	0.6963215575146646
BAN05	cameroon	Tax4Fun2	98	0.6546709528493082
BAB22	cameroon	Tax4Fun2	98	0.6462315294042111
BAB29	cameroon	Tax4Fun2	98	0.6605395917662102
YAE15	cameroon	Tax4Fun2	98	0.6799781636378428
MVC09	cameroon	Tax4Fun2	98	0.7727486751655095
YAE19	cameroon	Tax4Fun2	98	0.7765068809893255
MVC17	cameroon	Tax4Fun2	98	0.6237555509247048
BAB23	cameroon	Tax4Fun2	98	0.700770853080504
BAN03	cameroon	Tax4Fun2	98	0.7271077201557127
BAN07	cameroon	Tax4Fun2	98	0.706169027265255
BAB16	cameroon	Tax4Fun2	98	0.6997087449579484
YAE14	cameroon	Tax4Fun2	98	0.6038100526397016
MVC03	cameroon	Tax4Fun2	98	0.6857774257825526
BAN01	cameroon	Tax4Fun2	98	0.6112127145583143
YAE11	cameroon	Tax4Fun2	98	0.724725248959551
BAN02	cameroon	Tax4Fun2	98	0.6650289626541779
BAB09	cameroon	Tax4Fun2	98	0.7265593502292456
MVC16	cameroon	Tax4Fun2	98	0.754062143777653
MVC12	cameroon	Tax4Fun2	98	0.6867429414829992
MVC04	cameroon	Tax4Fun2	98	0.6509200146969369
BAB08	cameroon	Tax4Fun2	98	0.724116375249867
BAB30	cameroon	Tax4Fun2	98	0.740675766490188
BAB07	cameroon	Tax4Fun2	98	0.7345267083638964
MVC15	cameroon	Tax4Fun2	98	0.6947143229183339
BAB06	cameroon	Tax4Fun2	98	0.6669555180608558
BAB18	cameroon	Tax4Fun2	98	0.6619167225980286
YAE16	cameroon	Tax4Fun2	98	0.7173128383149638
SRS011271	hmp	MicFunPred	98	0.830920476792807
SRS013234	hmp	MicFunPred	98	0.8631421331915355
SRS013252	hmp	MicFunPred	98	0.8750965207515105
SRS013261	hmp	MicFunPred	98	0.8373171615524359
SRS011405	hmp	MicFunPred	98	0.8210349950572858
SRS011452	hmp	MicFunPred	98	0.8033660733973463
SRS013502	hmp	MicFunPred	98	0.8659978020641814
SRS017304	hmp	MicFunPred	98	0.8683342084852511
SRS011529	hmp	MicFunPred	98	0.7832884245775784
SRS013638	hmp	MicFunPred	98	0.6280298310976062
SRS013687	hmp	MicFunPred	98	0.8074407460352684
SRS013705	hmp	MicFunPred	98	0.8714788098983353
SRS013723	hmp	MicFunPred	98	0.8819281633990248
SRS014271	hmp	MicFunPred	98	0.8669969104821261
SRS014287	hmp	MicFunPred	98	0.8278722829628289
SRS014235	hmp	MicFunPred	98	0.780695252217809
SRS014613	hmp	MicFunPred	98	0.7902461096646486
SRS014923	hmp	MicFunPred	98	0.7893036002629024
SRS015133	hmp	MicFunPred	98	0.7947192230063358
SRS015174	hmp	MicFunPred	98	0.8767510617795937
SRS015190	hmp	MicFunPred	98	0.8175262037683988
SRS015395	hmp	MicFunPred	98	0.8637369968518778
SRS015470	hmp	MicFunPred	98	0.8713746863427312
SRS015574	hmp	MicFunPred	98	0.8935849224105722
SRS015578	hmp	MicFunPred	98	0.7728365033506847
SRS015663	hmp	MicFunPred	98	0.8223249201946325
SRS015762	hmp	MicFunPred	98	0.8755230545321966
SRS015782	hmp	MicFunPred	98	0.7843420072114816
SRS015854	hmp	MicFunPred	98	0.7946522271468245
SRS015960	hmp	MicFunPred	98	0.7792377320716568
SRS016002	hmp	MicFunPred	98	0.8488618944827035
SRS016018	hmp	MicFunPred	98	0.8365523458888624
SRS016056	hmp	MicFunPred	98	0.8141220180175014
SRS016095	hmp	MicFunPred	98	0.8142806630900877
SRS016225	hmp	MicFunPred	98	0.84915702602033
SRS016267	hmp	MicFunPred	98	0.7825243086781789
SRS016319	hmp	MicFunPred	98	0.8743973513566533
SRS016331	hmp	MicFunPred	98	0.8693701789073214
SRS016335	hmp	MicFunPred	98	0.812806927963323
SRS016437	hmp	MicFunPred	98	0.5845162441283401
SRS016517	hmp	MicFunPred	98	0.8049325115956555
SRS016529	hmp	MicFunPred	98	0.8720347369183561
SRS016541	hmp	MicFunPred	98	0.8539400759655248
SRS016753	hmp	MicFunPred	98	0.797777263317968
SRS011586	hmp	MicFunPred	98	0.7323448888628584
SRS016954	hmp	MicFunPred	98	0.847468448720705
SRS017076	hmp	MicFunPred	98	0.8755831941105743
SRS017103	hmp	MicFunPred	98	0.8384824810447346
SRS017139	hmp	MicFunPred	98	0.8672712573040982
SRS017191	hmp	MicFunPred	98	0.7728434121221877
SRS017209	hmp	MicFunPred	98	0.8596366019596086
SRS017215	hmp	MicFunPred	98	0.8581923619877075
SRS017227	hmp	MicFunPred	98	0.8539741769275222
SRS017307	hmp	MicFunPred	98	0.8293041311866711
SRS017521	hmp	MicFunPred	98	0.7921881438054575
SRS017533	hmp	MicFunPred	98	0.8728086652562786
SRS017701	hmp	MicFunPred	98	0.835898627128348
SRS017713	hmp	MicFunPred	98	0.8711720547112329
SRS017788	hmp	MicFunPred	98	0.8617751740597569
SRS017821	hmp	MicFunPred	98	0.8202731418638673
SRS017849	hmp	MicFunPred	98	0.8081973020388086
SRS017851	hmp	MicFunPred	98	0.795329310799512
SRS018133	hmp	MicFunPred	98	0.8121414190124403
SRS018145	hmp	MicFunPred	98	0.8511836555827351
SRS018149	hmp	MicFunPred	98	0.8596922094710594
SRS018157	hmp	MicFunPred	98	0.8881245857905931
SRS018313	hmp	MicFunPred	98	0.7790924899583777
SRS018394	hmp	MicFunPred	98	0.884377758699011
SRS018427	hmp	MicFunPred	98	0.7857663428650715
SRS018439	hmp	MicFunPred	98	0.8526097033964634
SRS018443	hmp	MicFunPred	98	0.81063150173431
SRS018501	hmp	MicFunPred	98	0.7885329488798531
SRS018513	hmp	MicFunPred	98	0.6901626574468727
SRS018591	hmp	MicFunPred	98	0.8642612443931806
SRS018739	hmp	MicFunPred	98	0.8740501573721446
SRS018791	hmp	MicFunPred	98	0.8588394038036496
SRS018817	hmp	MicFunPred	98	0.8364774761326011
SRS019267	hmp	MicFunPred	98	0.824498775947313
SRS019582	hmp	MicFunPred	98	0.8431143037428986
SRS019685	hmp	MicFunPred	98	0.7651353085103367
SRS019787	hmp	MicFunPred	98	0.8263064458704709
SRS019894	hmp	MicFunPred	98	0.8697201555146471
SRS019906	hmp	MicFunPred	98	0.8802844116914028
SRS019910	hmp	MicFunPred	98	0.8402824599867275
SRS049959	hmp	MicFunPred	98	0.8332717834955592
SRS049389	hmp	MicFunPred	98	0.8625681347031955
SRS047219	hmp	MicFunPred	98	0.8758889434518481
SRS050422	hmp	MicFunPred	98	0.8455842653410696
SRS042643	hmp	MicFunPred	98	0.8696896458998737
SRS053335	hmp	MicFunPred	98	0.8301056361645709
SRS020233	hmp	MicFunPred	98	0.8507931865060931
SRS020261	hmp	MicFunPred	98	0.7796732412113421
SRS020263	hmp	MicFunPred	98	0.8186345789236996
SRS020869	hmp	MicFunPred	98	0.8053445823288976
SRS021484	hmp	MicFunPred	98	0.8253073521465817
SRS021496	hmp	MicFunPred	98	0.8716861861558783
SRS022609	hmp	MicFunPred	98	0.8392275423071945
SRS022621	hmp	MicFunPred	98	0.8687269922010531
SRS023557	hmp	MicFunPred	98	0.8725139859261408
SRS023617	hmp	MicFunPred	98	0.8703292758778242
SRS023914	hmp	MicFunPred	98	0.8173641521953483
SRS023926	hmp	MicFunPred	98	0.8721577792472879
SRS023930	hmp	MicFunPred	98	0.8472235509180148
SRS023938	hmp	MicFunPred	98	0.8558414817804881
SRS024265	hmp	MicFunPred	98	0.7226890393022872
SRS024277	hmp	MicFunPred	98	0.8549665117354964
SRS024281	hmp	MicFunPred	98	0.8455807164682214
SRS024289	hmp	MicFunPred	98	0.8690278426705356
SRS024331	hmp	MicFunPred	98	0.8285691526696116
SRS024355	hmp	MicFunPred	98	0.8677554928961326
SRS024388	hmp	MicFunPred	98	0.7861611587777333
SRS024580	hmp	MicFunPred	98	0.8770974028136496
SRS024596	hmp	MicFunPred	98	0.8420966116999907
SRS024598	hmp	MicFunPred	98	0.829822796015726
SRS024625	hmp	MicFunPred	98	0.838256289951352
SRS024637	hmp	MicFunPred	98	0.8665160204011121
SRS024649	hmp	MicFunPred	98	0.8775505421290056
SRS058182	hmp	MicFunPred	98	0.8125053005196767
SRS058770	hmp	MicFunPred	98	0.829312794582045
SRS057692	hmp	MicFunPred	98	0.8599275271255156
SRS047634	hmp	MicFunPred	98	0.8833340645291546
SRS045197	hmp	MicFunPred	98	0.8690911644359672
SRS043411	hmp	MicFunPred	98	0.8123435955709962
SRS051031	hmp	MicFunPred	98	0.8360557760201043
SRS049164	hmp	MicFunPred	98	0.7696031708351613
SRS048870	hmp	MicFunPred	98	0.772552728308546
SRS052697	hmp	MicFunPred	98	0.800793033736824
SRS054590	hmp	MicFunPred	98	0.7561602565686473
SRS043701	hmp	MicFunPred	98	0.8577225030917004
SRS047113	hmp	MicFunPred	98	0.8738962118468021
SRS062427	hmp	MicFunPred	98	0.8346595811401034
SRS062544	hmp	MicFunPred	98	0.8719828300420428
SRS064276	hmp	MicFunPred	98	0.777084876020432
SRS064557	hmp	MicFunPred	98	0.8285640559160148
SRS065278	hmp	MicFunPred	98	0.8700459626534136
SRS063603	hmp	MicFunPred	98	0.8747453531552681
SRS063985	hmp	MicFunPred	98	0.7635475992519523
SRS011271	hmp	PICRUSt2	98	0.7789238430754781
SRS013234	hmp	PICRUSt2	98	0.803460281060564
SRS013252	hmp	PICRUSt2	98	0.8442869921228445
SRS013261	hmp	PICRUSt2	98	0.8193712120490474
SRS011405	hmp	PICRUSt2	98	0.7524074233615015
SRS011452	hmp	PICRUSt2	98	0.7625775723990574
SRS013502	hmp	PICRUSt2	98	0.8463112616191327
SRS017304	hmp	PICRUSt2	98	0.8164347367308364
SRS011529	hmp	PICRUSt2	98	0.8077170672551577
SRS013638	hmp	PICRUSt2	98	0.6239437168564392
SRS013687	hmp	PICRUSt2	98	0.7689513690042203
SRS013705	hmp	PICRUSt2	98	0.8331484297255987
SRS013723	hmp	PICRUSt2	98	0.8616408498452728
SRS014271	hmp	PICRUSt2	98	0.8456754856878762
SRS014287	hmp	PICRUSt2	98	0.836521522616714
SRS014235	hmp	PICRUSt2	98	0.8169605254073544
SRS014613	hmp	PICRUSt2	98	0.768235852291441
SRS014923	hmp	PICRUSt2	98	0.7704532649271665
SRS015133	hmp	PICRUSt2	98	0.8002449961653714
SRS015174	hmp	PICRUSt2	98	0.8279234870753255
SRS015190	hmp	PICRUSt2	98	0.7633015147675811
SRS015395	hmp	PICRUSt2	98	0.838020452705251
SRS015470	hmp	PICRUSt2	98	0.8400091663299962
SRS015574	hmp	PICRUSt2	98	0.8804837730785302
SRS015578	hmp	PICRUSt2	98	0.727333046705345
SRS015663	hmp	PICRUSt2	98	0.8159666460572355
SRS015762	hmp	PICRUSt2	98	0.8244088491330241
SRS015782	hmp	PICRUSt2	98	0.7794747275580992
SRS015854	hmp	PICRUSt2	98	0.7330333888576385
SRS015960	hmp	PICRUSt2	98	0.7537974904973139
SRS016002	hmp	PICRUSt2	98	0.8150946168628509
SRS016018	hmp	PICRUSt2	98	0.7869834675783891
SRS016056	hmp	PICRUSt2	98	0.7638658128638356
SRS016095	hmp	PICRUSt2	98	0.7797938587040223
SRS016225	hmp	PICRUSt2	98	0.7650673496728524
SRS016267	hmp	PICRUSt2	98	0.7690401064195592
SRS016319	hmp	PICRUSt2	98	0.8542653657214956
SRS016331	hmp	PICRUSt2	98	0.848354472241447
SRS016335	hmp	PICRUSt2	98	0.7797391398171799
SRS016437	hmp	PICRUSt2	98	0.4704260686016273
SRS016517	hmp	PICRUSt2	98	0.7534017287405128
SRS016529	hmp	PICRUSt2	98	0.7422818923190573
SRS016541	hmp	PICRUSt2	98	0.7092107078900844
SRS016753	hmp	PICRUSt2	98	0.7128676114706917
SRS011586	hmp	PICRUSt2	98	0.8060917155915708
SRS016954	hmp	PICRUSt2	98	0.7715192116975668
SRS017076	hmp	PICRUSt2	98	0.8489478045687117
SRS017103	hmp	PICRUSt2	98	0.7761847039761761
SRS017139	hmp	PICRUSt2	98	0.8454522498166418
SRS017191	hmp	PICRUSt2	98	0.7393399389664486
SRS017209	hmp	PICRUSt2	98	0.7982434260148183
SRS017215	hmp	PICRUSt2	98	0.7559385679335509
SRS017227	hmp	PICRUSt2	98	0.8738374051212412
SRS017307	hmp	PICRUSt2	98	0.7800096311102344
SRS017521	hmp	PICRUSt2	98	0.723834690585904
SRS017533	hmp	PICRUSt2	98	0.8100799497612925
SRS017701	hmp	PICRUSt2	98	0.7552927525922775
SRS017713	hmp	PICRUSt2	98	0.8231492370057844
SRS017788	hmp	PICRUSt2	98	0.8284447997362184
SRS017821	hmp	PICRUSt2	98	0.7914421386400382
SRS017849	hmp	PICRUSt2	98	0.8001218263439512
SRS017851	hmp	PICRUSt2	98	0.8115523522755298
SRS018133	hmp	PICRUSt2	98	0.7643228233348849
SRS018145	hmp	PICRUSt2	98	0.7534169765241233
SRS018149	hmp	PICRUSt2	98	0.7397881748964112
SRS018157	hmp	PICRUSt2	98	0.8671079079556552
SRS018313	hmp	PICRUSt2	98	0.7505025690093792
SRS018394	hmp	PICRUSt2	98	0.8292305550442103
SRS018427	hmp	PICRUSt2	98	0.7704348093718312
SRS018439	hmp	PICRUSt2	98	0.7976943201407041
SRS018443	hmp	PICRUSt2	98	0.7627990670607048
SRS018501	hmp	PICRUSt2	98	0.7654485769560095
SRS018513	hmp	PICRUSt2	98	0.6796047420431962
SRS018591	hmp	PICRUSt2	98	0.8549222992427932
SRS018739	hmp	PICRUSt2	98	0.8600192024932515
SRS018791	hmp	PICRUSt2	98	0.8240538522485548
SRS018817	hmp	PICRUSt2	98	0.776204574857493
SRS019267	hmp	PICRUSt2	98	0.809992571383787
SRS019582	hmp	PICRUSt2	98	0.8235409139976012
SRS019685	hmp	PICRUSt2	98	0.7880787898247029
SRS019787	hmp	PICRUSt2	98	0.7935407127504182
SRS019894	hmp	PICRUSt2	98	0.8146978942216577
SRS019906	hmp	PICRUSt2	98	0.838247301814483
SRS019910	hmp	PICRUSt2	98	0.7951868345289463
SRS049959	hmp	PICRUSt2	98	0.8235546727657853
SRS049389	hmp	PICRUSt2	98	0.7733420409154246
SRS047219	hmp	PICRUSt2	98	0.8438771344950963
SRS050422	hmp	PICRUSt2	98	0.7795001870396866
SRS042643	hmp	PICRUSt2	98	0.8555378068903535
SRS053335	hmp	PICRUSt2	98	0.7994016628495613
SRS020233	hmp	PICRUSt2	98	0.8481430128152491
SRS020261	hmp	PICRUSt2	98	0.7880008170149085
SRS020263	hmp	PICRUSt2	98	0.8246999827893603
SRS020869	hmp	PICRUSt2	98	0.8007195675624152
SRS021484	hmp	PICRUSt2	98	0.7394068525517009
SRS021496	hmp	PICRUSt2	98	0.8084403300722336
SRS022609	hmp	PICRUSt2	98	0.8024032887061163
SRS022621	hmp	PICRUSt2	98	0.8150462535264669
SRS023557	hmp	PICRUSt2	98	0.7920104472853925
SRS023617	hmp	PICRUSt2	98	0.8147900997740285
SRS023914	hmp	PICRUSt2	98	0.807604822759908
SRS023926	hmp	PICRUSt2	98	0.803492580959524
SRS023930	hmp	PICRUSt2	98	0.7494087926354112
SRS023938	hmp	PICRUSt2	98	0.8345700005484409
SRS024265	hmp	PICRUSt2	98	0.7248655253112323
SRS024277	hmp	PICRUSt2	98	0.7278201072556788
SRS024281	hmp	PICRUSt2	98	0.6954045477255366
SRS024289	hmp	PICRUSt2	98	0.8443260550459856
SRS024331	hmp	PICRUSt2	98	0.7665963821100134
SRS024355	hmp	PICRUSt2	98	0.8458693686679055
SRS024388	hmp	PICRUSt2	98	0.8227159681316626
SRS024580	hmp	PICRUSt2	98	0.7878572115705161
SRS024596	hmp	PICRUSt2	98	0.8254873425568563
SRS024598	hmp	PICRUSt2	98	0.827896372866914
SRS024625	hmp	PICRUSt2	98	0.7909991840898316
SRS024637	hmp	PICRUSt2	98	0.8541217159277961
SRS024649	hmp	PICRUSt2	98	0.8550417262069108
SRS058182	hmp	PICRUSt2	98	0.8099889433776686
SRS058770	hmp	PICRUSt2	98	0.7738182655659847
SRS057692	hmp	PICRUSt2	98	0.7657261854587168
SRS047634	hmp	PICRUSt2	98	0.8819667974382525
SRS045197	hmp	PICRUSt2	98	0.8883987350285256
SRS043411	hmp	PICRUSt2	98	0.7832102086133332
SRS051031	hmp	PICRUSt2	98	0.794442996572003
SRS049164	hmp	PICRUSt2	98	0.7700638450931733
SRS048870	hmp	PICRUSt2	98	0.7820546638861277
SRS052697	hmp	PICRUSt2	98	0.8329061926724158
SRS054590	hmp	PICRUSt2	98	0.741936929526417
SRS043701	hmp	PICRUSt2	98	0.7893144471657507
SRS047113	hmp	PICRUSt2	98	0.8294812201193698
SRS062427	hmp	PICRUSt2	98	0.8179867980468312
SRS062544	hmp	PICRUSt2	98	0.8575359109750611
SRS064276	hmp	PICRUSt2	98	0.761918920965698
SRS064557	hmp	PICRUSt2	98	0.7855671945032559
SRS065278	hmp	PICRUSt2	98	0.8423604489711872
SRS063603	hmp	PICRUSt2	98	0.8911836897947291
SRS063985	hmp	PICRUSt2	98	0.7511822036832685
SRS011271	hmp	Piphillin	98	0.8124730340690713
SRS013234	hmp	Piphillin	98	0.8043261545051857
SRS013252	hmp	Piphillin	98	0.8556135777948634
SRS013261	hmp	Piphillin	98	0.7173924438535937
SRS011405	hmp	Piphillin	98	0.7956535590578724
SRS011452	hmp	Piphillin	98	0.8213045141650664
SRS013502	hmp	Piphillin	98	0.8699273409178825
SRS017304	hmp	Piphillin	98	0.8568138877154298
SRS011529	hmp	Piphillin	98	0.8110299904705361
SRS013638	hmp	Piphillin	98	0.6160648225092351
SRS013687	hmp	Piphillin	98	0.7872779465376949
SRS013705	hmp	Piphillin	98	0.8671633578656037
SRS013723	hmp	Piphillin	98	0.8702000488453798
SRS014271	hmp	Piphillin	98	0.866165661833156
SRS014287	hmp	Piphillin	98	0.8141440042178445
SRS014235	hmp	Piphillin	98	0.8241800909409926
SRS014613	hmp	Piphillin	98	0.8264438300159279
