Tool,Data,Percent_identity,Sample,TP,FP,TN,FN,TPR,FPR,Precision,F1_score,BA
Piphillin,indian,99,HBE,3986,1097,3195,4013,49.83122890361295,25.559179869524694,78.41825693488099,60.93869438923712,61.37200305123627
Piphillin,indian,99,C25_M,3537,1496,3301,3565,49.80287243030133,31.186158015426308,70.27617723028014,58.29419035846725,59.1768302405406
Piphillin,indian,99,HDF,2871,2149,3346,2887,49.86106286905175,39.10828025477707,57.191235059760956,53.27519020226387,55.43662507039067
Piphillin,indian,99,HBG,3265,1609,3387,3296,49.7637555250724,32.205764611689354,66.98810012310219,57.105378224748584,58.83446604239801
Piphillin,indian,99,C24_M,2805,2209,3278,2841,49.681190223166844,40.258793511937306,55.94335859593139,52.626641651031896,54.75710175261514
Piphillin,indian,99,HM,3785,1900,2784,3808,49.848544712234954,40.563620836891545,66.57871591908531,57.01159813224883,54.40586281391159
Piphillin,indian,99,HAT,3643,1579,3153,3670,49.81539723779571,33.36855452240068,69.76254308693987,58.12524930195453,57.986943535262405
Piphillin,indian,99,HBY,2646,2659,3148,2662,49.8492840994725,45.789564318925436,49.87747408105561,49.863375106002074,52.02995907150887
Piphillin,indian,99,HAX,3136,1644,3386,3159,49.81731532962669,32.68389662027833,65.60669456066945,56.63205417607224,58.670421382702955
Piphillin,indian,99,HCQ,3378,1830,3163,3416,49.720341477774504,36.651311836571196,64.86175115207374,56.29061823029495,56.469483267175335
Piphillin,indian,99,HCL,2331,2672,3365,2357,49.722696245733786,44.26039423554746,46.592044773136124,48.106490558249924,52.70007691295744
Piphillin,indian,99,HCA,3653,1419,3256,3684,49.78874199264005,30.352941176470587,72.02287066246058,58.87662180675317,59.46964858771444
Piphillin,indian,99,HDA,3393,1522,3123,3434,49.69972169327669,32.766415500538216,69.03357070193286,57.792539601430754,58.33102967001478
Piphillin,indian,99,HAK,3680,1797,2731,3723,49.70957719843307,39.686395759717314,67.19006755523097,57.142857142857146,54.752455531566525
Piphillin,indian,99,HBM,3065,2470,2876,3091,49.78882391163093,46.20276842499065,55.37488708220416,52.43349585150971,51.78665587560853
Piphillin,indian,99,HCW,3567,1291,3220,3601,49.76283482142857,28.61893150077588,73.42527789213669,59.321470148012644,60.31621613416394
Piphillin,indian,99,HCZ,2279,2451,3251,2301,49.75982532751092,42.98491757278148,48.18181818181818,48.95810955961332,53.36864684307048
Piphillin,indian,99,HCK,2637,2191,3371,2674,49.65166635285257,39.39230492628551,54.6188898094449,52.01696419765263,55.19199246468936
Piphillin,indian,99,HCH,2233,2462,3598,2261,49.68847352024922,40.62706270627063,47.561235356762516,48.601588856241165,54.485516125215185
Piphillin,indian,99,C23_M,3444,1283,3517,3471,49.80477223427332,26.729166666666664,72.85804950285593,59.16509190860677,61.59359258199466
Piphillin,indian,99,HCB,2096,2663,3328,2120,49.71537001897533,44.45000834585211,44.0428661483505,46.7075208913649,52.56475172322077
Piphillin,indian,99,HAE,3092,2281,3036,3124,49.742599742599744,42.90013165318789,57.54699423041132,53.36094572439383,53.4163542580628
Piphillin,indian,99,HBW,3549,1640,3178,3576,49.810526315789474,34.0390203403902,68.39468105608016,57.64170862433003,57.72413946200514
Piphillin,indian,99,HZ,2176,2728,3420,2198,49.74851394604481,44.37215354586858,44.37194127243067,46.906660918301355,52.62384888470234
Piphillin,indian,99,HV,3651,2163,2747,3671,49.863425293635615,44.05295315682281,62.79669762641898,55.58769792935444,52.79909670975047
Piphillin,indian,99,HAZ,3905,1627,2869,3930,49.84045947670708,36.187722419928825,70.58929862617498,58.427470636642475,56.393340297055715
Piphillin,indian,99,HT,3373,1967,3058,3411,49.71992924528302,39.14427860696517,63.164794007490634,55.64170240844606,55.21819851866261
Piphillin,indian,99,HP,3195,2349,2851,3230,49.72762645914397,45.17307692307692,57.62987012987013,53.38791879020804,52.256803178732135
Piphillin,indian,99,HCT,3394,1533,3395,3413,49.86043778463347,31.107954545454547,68.88573168256545,57.848985853076535,59.37676713387967
Piphillin,indian,99,HDC,2896,1798,3378,2927,49.73381418512794,34.73724884080371,61.69578184916915,55.0727393743463,57.63615420769321
Piphillin,indian,99,HAP,3637,1189,3438,3667,49.79463307776561,25.6969958936676,75.36261914629092,59.96702390766694,61.87553898904975
Piphillin,indian,99,HL,3469,2248,2742,3505,49.741898480068826,45.0501002004008,60.67867762812664,54.668662831928145,52.28587315054482
Piphillin,indian,99,HD,3306,1887,3226,3326,49.84921592279855,36.90592607079992,63.662622761409594,55.9154334038055,56.44974849914192
Piphillin,indian,99,C4_M,3643,1648,2870,3677,49.767759562841526,36.4763169544046,68.85276885276885,57.77495836967726,56.344820351235505
Piphillin,indian,99,HAV,3934,1102,3297,3958,49.84794728839331,25.051147988179135,78.11755361397935,60.86014851485148,61.78103731698279
Piphillin,indian,99,HB,2526,2184,3579,2553,49.734199645599524,37.89692868297762,53.63057324840764,51.6089488201042,55.998261183890705
Piphillin,indian,99,HBV,3151,1888,3329,3173,49.82605945604048,36.189380870231936,62.53224846199643,55.460705799524774,56.865939672400856
Piphillin,indian,99,HBA,1739,2955,3633,1759,49.71412235563179,44.854280510018214,37.04729441840648,42.4560546875,52.21244542878781
Piphillin,indian,99,C9_M,3050,2312,3038,3076,49.78778974861247,43.21495327102804,56.88176053711301,53.09888579387186,53.28549917598209
Piphillin,indian,99,HBI,3756,1222,3290,3783,49.82093115797851,27.083333333333332,75.45198875050221,60.01438044259806,60.98345231389099
Piphillin,indian,99,HBD,3726,1330,3247,3750,49.83948635634029,29.058335154031024,73.69462025316456,59.46377274178104,60.050111327096786
Piphillin,indian,99,C13_M,2565,2230,3468,2596,49.699670606471614,39.13653913653914,53.4932221063608,51.52671755725191,55.34159786056826
Piphillin,indian,99,HAO,3820,1519,3049,3864,49.71369078604893,33.25306479859895,71.54897920958982,58.665438071104965,57.82714402400509
Piphillin,indian,99,HG,3600,1439,3289,3626,49.8200941046222,30.43570219966159,71.44274657670172,58.703628210354665,59.50300741705657
Piphillin,indian,99,HAG,3225,2153,2910,3251,49.799258801729465,42.52419514122062,59.966530308664936,54.4120128226759,53.59956121016756
Piphillin,indian,99,HK,3465,1743,3141,3495,49.78448275862069,35.68796068796069,66.53225806451613,56.95266272189349,56.93249431254739
Piphillin,indian,99,C5_M,2669,2620,3109,2687,49.831964152352505,45.732239483330424,50.46322556248818,50.14560826679192,52.05183362320407
Piphillin,indian,99,HAF,2571,2509,3291,2595,49.767711962833914,43.258620689655174,50.61023622047244,50.185438219793085,53.261285286586876
Piphillin,indian,99,HBJ,3942,1089,3306,3976,49.7852993180096,24.77815699658703,78.35420393559929,60.88501042551548,61.87690971292461
Piphillin,indian,99,C3_M,3569,1562,3056,3599,49.790736607142854,33.824166305760066,69.5575911128435,58.03723879990243,57.73897587197396
Piphillin,indian,99,HAU,3308,1636,3340,3343,49.736881671929034,32.87781350482315,66.9093851132686,57.05907718844329,58.443470051771214
Piphillin,indian,99,HAH,3366,2082,3027,3388,49.8371335504886,40.75161479741632,61.78414096916299,55.17128339616457,54.485211560185554
Piphillin,indian,99,HAN,3548,1501,3235,3578,49.789503227617175,31.69341216216216,70.27134085957616,58.28336755646817,58.87704720947398
Piphillin,indian,99,C19_M,3473,1420,3408,3494,49.84928950767905,29.411764705882355,70.97894951972205,58.56661045531197,60.177970847951435
Piphillin,indian,99,HAI,2726,2332,3254,2753,49.75360467238547,41.74722520587182,53.894820086990904,51.7414823953687,54.032477464837214
Piphillin,indian,99,HBB,2641,2352,3318,2676,49.670867030280235,41.48148148148148,52.89405167234128,51.23181377303589,54.12470351384832
Piphillin,indian,99,HCV,2839,2268,3282,2863,49.789547527183444,40.86486486486486,55.5903661640885,52.530298825053194,54.49982099904995
Piphillin,indian,99,HCU,3565,1433,3309,3591,49.81833426495248,30.21931674398988,71.32853141256503,58.663814382096426,59.64252657584773
Piphillin,indian,99,HDD,3840,1358,3193,3861,49.863654070899884,29.83959569325423,73.87456714120816,59.53949918598341,59.56983247902483
Piphillin,indian,99,HY,3680,1985,2807,3705,49.83073798239675,41.42320534223706,64.9602824360106,56.398467432950184,54.03265964552373
Piphillin,indian,99,HBR,2534,2327,3442,2554,49.80345911949686,40.33628011787138,52.1291915243777,50.93979294401448,54.767064074397
Piphillin,indian,99,HDB,2322,2628,3383,2346,49.742930591259636,43.71984694726335,46.909090909090914,48.28446662507798,52.97976800647424
Piphillin,indian,99,HAB,3202,1931,3050,3249,49.63571539296233,38.76731580004015,62.38067406974479,55.283149171270715,55.40052912885557
Piphillin,indian,99,C15_M,2771,2223,3339,2795,49.78440531800216,39.967637540453076,55.48658390068082,52.4810606060606,54.96044226008935
Piphillin,indian,99,HE,3156,2043,3138,3189,49.73995271867612,39.43254198031268,60.703981534910554,54.67775467775467,55.15047346067481
Piphillin,indian,99,HBK,3717,1448,3076,3750,49.779027721976696,32.00707338638373,71.96515004840272,58.850538315389485,58.514072240726414
Piphillin,indian,99,C14_M,2493,2137,3618,2532,49.61194029850746,37.13292788879235,53.84449244060475,51.64163645779389,56.33688036664384
Piphillin,indian,99,HBL,3183,1984,3110,3213,49.76547842401501,38.947781703965454,61.60247725953164,55.054916544149435,55.3939952326442
Piphillin,indian,99,HR,3331,1747,3287,3354,49.82797307404637,34.704012713547876,65.59669161087042,56.635212105755336,57.546124754388686
Piphillin,indian,99,HAJ,2452,2018,3752,2470,49.817147501015846,34.97400346620451,54.85458612975391,52.21465076660988,57.578369889049256
Piphillin,indian,99,HCI,3799,1532,3074,3832,49.7837767003014,33.2609639600521,71.26242731194897,58.61749729979941,57.88722292327828
Piphillin,indian,99,HBF,3776,1293,3258,3805,49.80873235720881,28.41133816743573,74.49201025843362,59.699604743083,60.30985901566732
Piphillin,indian,99,HBH,3890,1397,3105,3914,49.846232701178884,31.03065304309196,73.57669756005296,59.43014284623025,58.906884183930174
Piphillin,indian,99,HI,3999,1420,2743,4040,49.744993158353026,34.11001681479702,73.79590330319246,59.429335711101196,57.11761846569029
Piphillin,indian,99,HCM,3499,1296,3527,3524,49.822013384593475,26.87124196558159,72.9718456725756,59.21475715011,61.49655962539573
Piphillin,indian,99,HW,3668,2242,2610,3687,49.870836165873556,46.20774938169827,62.06429780033841,55.303430079155675,51.756303259387884
Piphillin,indian,99,HF,3314,1631,3358,3347,49.752289446029124,32.691922228903586,67.01718907987868,57.10839221092539,58.54960870847028
Piphillin,indian,99,HN,3575,1678,3163,3602,49.8118991221959,34.66225986366453,68.05634875309346,57.5221238938053,57.4058536078845
Piphillin,indian,99,HO,3540,2259,2698,3566,49.81705600900647,45.5719184990922,61.045007759958615,54.86245641224331,52.058263777808165
Piphillin,indian,99,HBZ,2152,2859,3087,2177,49.711249711249714,48.08274470232089,42.9455198563161,46.0813704496788,50.79456843879635
Piphillin,indian,99,C22_M,2537,2303,3490,2553,49.84282907662082,39.75487657517694,52.41735537190083,51.09768378650554,55.085063586992945
Piphillin,indian,99,HAC,3637,1700,3011,3665,49.80827170638181,36.085756739545744,68.14689900693274,57.552021520689934,56.62437820328662
Piphillin,indian,99,HA,3215,1866,3232,3243,49.78321461752865,36.60258925068655,63.274945876795904,55.72406621024353,56.59500189592691
MicFunPred,mammal,99,iGEM-9,1750,262,5844,1779,49.589118730518564,4.2908614477563045,86.97813121272365,63.16549359321423,81.8204312104547
MicFunPred,mammal,99,B2,2631,587,4741,2658,49.7447532614861,11.017267267267266,81.7588564325668,61.854942988127426,72.91754147483185
MicFunPred,mammal,99,iGEM-18,2365,369,5309,2416,49.46663877849822,6.498767171539274,86.50329188002927,62.94078509647372,77.6141054869402
MicFunPred,mammal,99,B1,2686,669,4762,2731,49.5846409451726,12.31817344872031,80.05961251862891,61.240310077519375,71.80613082891274
MicFunPred,mammal,99,iGEM-4,3264,710,4646,3296,49.75609756097561,13.256161314413742,82.13387015601408,61.970761344218715,70.316494382968
MicFunPred,mammal,99,A1,3506,462,4584,3539,49.76579134137686,9.155766944114148,88.35685483870968,63.67020793607554,72.39460370890302
MicFunPred,mammal,99,C1,2344,444,5125,2377,49.650497775894934,7.972706051355718,84.07460545193686,62.4317485683846,76.19486071050589
MicFunPred,mammal,99,C2,2039,538,5967,2053,49.82893450635386,8.270561106840892,79.12301125339542,61.14859799070326,76.76225375637352
MicFunPred,mammal,99,D2,3062,472,4388,3129,49.458891939912775,9.7119341563786,86.64402942840972,62.97172236503856,72.50919044920553
MicFunPred,mammal,99,iGEM-16,1932,1058,5161,1946,49.81949458483754,17.01238141180254,64.61538461538461,56.26092020966802,68.61696485588423
MicFunPred,mammal,99,A2,2621,1282,4841,2637,49.847850893876,20.93744896292667,67.15347168844478,57.22082742058728,65.94501613306967
PICRUSt2,mammal,99,iGEM-9,1142,95,6926,1167,49.4586401039411,1.3530836063238854,92.32012934518997,64.41060349689792,88.95013016128893
PICRUSt2,mammal,99,B2,2125,429,5819,2159,49.60317460317461,6.866197183098592,83.20281910728269,62.1526762211173,78.07044941325529
PICRUSt2,mammal,99,iGEM-18,2120,174,6424,2169,49.42877127535556,2.637162776598969,92.41499564080209,64.40832447212517,83.58676001055582
PICRUSt2,mammal,99,B1,2154,400,5938,2200,49.47175011483693,6.311139160618491,84.33829287392327,62.36247828604517,78.65231183386506
PICRUSt2,mammal,99,iGEM-4,3155,651,5641,3189,49.73203026481715,10.346471710108073,82.89542827115082,62.16748768472905,73.3899564911813
PICRUSt2,mammal,99,A1,3344,430,5558,3385,49.69534849160351,7.1810287241148965,88.60625331213566,63.67704465390841,75.37771012917528
PICRUSt2,mammal,99,C1,2806,672,5836,2844,49.663716814159294,10.325752919483712,80.67855089131685,61.48115687992989,73.95678696639575
PICRUSt2,mammal,99,C2,1911,295,7137,1929,49.765625,3.9693218514531754,86.62737987307344,63.21534899106848,82.67504003580872
PICRUSt2,mammal,99,D2,2849,565,5199,2889,49.65144649703729,9.802220680083277,83.45049794961922,62.25961538461538,73.86545668994313
PICRUSt2,mammal,99,iGEM-16,1431,799,6335,1451,49.6530187369882,11.199887860947575,64.17040358744394,55.985915492957744,72.76719511506798
PICRUSt2,mammal,99,A2,2537,1133,5928,2560,49.774377084559546,16.045885851862344,69.12806539509538,57.87612638302726,69.48391959669942
Piphillin,mammal,99,B2,2155,631,3957,2247,48.95502044525216,13.753269398430689,77.35104091888012,59.96104618809127,70.56623612675146
Piphillin,mammal,99,B1,2185,601,4076,2288,48.848647440196736,12.850117596750055,78.4278535534817,60.20112963218074,71.2378111262066
Piphillin,mammal,99,A1,3100,522,3813,3171,49.43390208898102,12.04152249134948,85.58807288790723,62.6705751541494,70.09214640958935
Piphillin,mammal,99,C1,2713,785,4059,2779,49.399126001456665,16.205615194054502,77.55860491709548,60.3559510567297,68.45903337402011
Piphillin,mammal,99,C2,1474,184,5455,1511,49.380234505862646,3.262989891824792,88.90229191797346,63.49343097135473,83.60561050104818
Piphillin,mammal,99,D2,2793,663,3470,2885,49.18985558295174,16.041616259375758,80.81597222222221,61.15611999124151,67.70932364061544
Piphillin,mammal,99,A2,2311,1116,4244,2349,49.592274678111586,20.82089552238806,67.43507440910417,57.15345616421418,65.90318865305808
Tax4Fun2,mammal,99,B2,3244,2547,11999,3256,49.90769230769231,17.509968376185896,56.01795890174408,52.7865918151493,67.33706860197005
Tax4Fun2,mammal,99,B1,3211,2681,11954,3223,49.90674541498291,18.319098052613597,54.49762389680923,52.101249391530104,66.63077149245153
Tax4Fun2,mammal,99,A1,3730,2152,12009,3743,49.9130202060752,15.19666690205494,63.4138048282897,55.85922875327592,69.82587143395186
Tax4Fun2,mammal,99,C1,3212,2224,12410,3225,49.899021283206466,15.197485308186415,59.08756438557763,54.10595468710519,69.23038276842041
Tax4Fun2,mammal,99,C2,2114,1539,13795,2121,49.917355371900825,10.03652015129777,57.87024363536819,53.60040567951317,72.27201550956647
Tax4Fun2,mammal,99,D2,3583,1915,11989,3597,49.9025069637883,13.77301495972382,65.16915241906148,56.523110900772984,71.0453743617186
Tax4Fun2,mammal,99,A2,2756,3028,12195,2765,49.91849302662561,19.890954476778557,47.64868603042876,48.75718708536046,64.58303285478657
MicFunPred,ocean,99,SRR1952953,4174,692,2896,4434,48.489776951672866,19.286510590858416,85.77887381833128,61.95636039780318,62.64387074272635
MicFunPred,ocean,99,SRR1952949,4040,857,2967,4336,48.23304680038205,22.411087866108787,82.49948948335715,60.87546146312063,61.56331450752823
MicFunPred,ocean,99,SRR1952950,3948,787,3082,4177,48.59076923076923,20.341173429826828,83.37909186906019,61.399688958009335,62.91836533114119
MicFunPred,ocean,99,SRR1952948,3997,934,2906,4374,47.7481782343806,24.322916666666668,81.05860880146015,60.09622613140882,60.48809560952129
MicFunPred,ocean,99,SRR1952956,4061,1185,2672,4382,48.09901693710766,30.723360124449055,77.41136103698055,59.3323106143619,57.64528925112424
MicFunPred,ocean,99,SRR1952954,4229,780,2673,4468,48.625962975738766,22.589052997393573,84.42802954681574,61.710199912447116,60.929880898600416
PICRUSt2,ocean,99,SRR1952953,2949,119,4294,3163,48.24934554973822,2.696578291411738,96.1212516297262,64.2483660130719,76.85236512021379
PICRUSt2,ocean,99,SRR1952949,3079,152,4485,3315,48.15451986237097,3.277981453525987,95.2955741256577,63.979220779220775,76.39778706282885
PICRUSt2,ocean,99,SRR1952950,2791,128,4582,2979,48.370883882149045,2.717622080679406,95.61493662213087,64.24214524110945,78.10769314904982
PICRUSt2,ocean,99,SRR1952948,3103,212,4431,3409,47.650491400491404,4.566013353435279,93.60482654600301,63.15253892337437,75.06134184443007
PICRUSt2,ocean,99,SRR1952956,2875,138,4510,3142,47.78128635532657,2.9690189328743544,95.41984732824427,63.6766334440753,77.17934342366213
PICRUSt2,ocean,99,SRR1952954,3035,121,4161,3229,48.4514687100894,2.825782344698739,96.1660329531052,64.43736730360934,76.2359258134944
Piphillin,ocean,99,SRR1952953,3933,670,2478,4466,46.82700321466841,21.28335451080051,85.44427547251793,60.498384863867095,60.56487967174283
Piphillin,ocean,99,SRR1952949,3926,952,2484,4485,46.67697063369397,27.706635622817227,80.48380483804837,59.08646248777184,58.063684597242
Piphillin,ocean,99,SRR1952950,3766,913,2546,4250,46.9810379241517,26.394911824226657,80.48728360760846,59.3304450571091,58.97524863134984
Piphillin,ocean,99,SRR1952948,3921,959,2549,4606,45.983347015362966,27.33751425313569,80.34836065573771,58.49183262474826,57.98689870662497
Piphillin,ocean,99,SRR1952956,3714,1077,2357,4320,46.2285287528006,31.3628421665696,77.52035065748278,57.91812865497076,56.41031760820822
Piphillin,ocean,99,SRR1952954,3726,829,2187,4240,46.77378860155662,27.486737400530505,81.80021953896816,59.516013097995376,57.914268786132595
Tax4Fun2,ocean,99,SRR1952953,4667,1753,10810,4698,49.834490122797654,13.953673485632411,72.69470404984423,59.13208742477035,71.2003311324795
Tax4Fun2,ocean,99,SRR1952949,4569,2154,10712,4597,49.84726161902684,16.74180009326908,67.96073181615351,57.5114859336648,68.96632188168705
Tax4Fun2,ocean,99,SRR1952950,4507,2175,10802,4536,49.839654981753846,16.760422285582184,67.4498653097875,57.32273449920509,68.93812863872475
Tax4Fun2,ocean,99,SRR1952948,4547,2238,10597,4578,49.83013698630137,17.436696532917804,67.01547531319086,57.15901948460088,68.42371788723793
Tax4Fun2,ocean,99,SRR1952956,4485,2423,10455,4514,49.838870985665075,18.815033390277993,64.92472495657209,56.39026843528006,67.38453496809834
Tax4Fun2,ocean,99,SRR1952954,4666,2059,10485,4696,49.83977782525101,16.414221938775512,69.38289962825279,58.009572947100146,69.22474801582588
MicFunPred,primate,99,11212.JB24,2609,1692,4265,2647,49.63850837138508,28.403558838341446,60.66031155545222,54.598723448780994,61.18229698142981
MicFunPred,primate,99,11212.BWC2063,2822,1557,3999,2904,49.283967865874956,28.023758099352055,64.4439369719114,55.85353785254825,61.18763558721603
MicFunPred,primate,99,11212.ERUB.12M,2555,1730,4155,2586,49.69850223691889,29.39677145284622,59.62660443407235,54.211754720984516,60.63217182095251
MicFunPred,primate,99,11212.JB27,2394,725,5062,2448,49.44237918215613,12.52808017971315,76.75537031099712,60.143198090692124,72.07941618079816
MicFunPred,primate,99,11212.Ptr10,4204,991,3066,4559,47.97443797786146,24.426916440719744,80.92396535129933,60.23785642642212,60.566900708436556
MicFunPred,primate,99,11212.BWC2115,2417,1760,4534,2440,49.763228330245006,27.96313949793454,57.86449604979651,53.50896612796103,61.43870056289653
MicFunPred,primate,99,11212.JB18,2717,1244,4498,2765,49.56220357533746,21.664925113200976,68.59378944710932,57.54527162977867,65.2620606329585
MicFunPred,primate,99,11212.Gor11,2424,1961,4193,2458,49.6517820565342,31.865453363665907,55.27936145952109,52.314664940110056,59.16125643266237
MicFunPred,primate,99,11212.PVLou,1948,471,4641,1976,49.643221202854235,9.213615023474178,80.52914427449359,61.42204004414316,75.33333441622518
MicFunPred,primate,99,11212.APF104,2128,779,4942,2163,49.59216965742252,13.616500611781158,73.20261437908496,59.127535426507364,71.3796323126952
MicFunPred,primate,99,11212.JB13,2806,1317,4287,2851,49.602262683401094,23.501070663811564,68.05723987387825,57.38241308793456,64.05803994254293
MicFunPred,primate,99,11212.Gor2,2529,2748,3448,2562,49.67589864466706,44.351194318915425,47.924957362137576,48.784722222222214,52.6480028075247
MicFunPred,primate,99,11212.AtbelzLink4,1812,482,5974,1838,49.64383561643836,7.465923172242875,78.98866608544029,60.96904441453567,77.73038014973498
MicFunPred,primate,99,11212.Ahyb257,2307,1295,4838,2356,49.474587175638,21.11527800423936,64.04775124930595,55.82577132486389,65.64911888292374
MicFunPred,primate,99,11212.Ptr13,2958,1094,4184,3035,49.35758384782246,20.72754831375521,73.0009871668312,58.89497262319562,65.47957655889697
MicFunPred,primate,99,11212.JB32,2263,845,5291,2317,49.41048034934498,13.771186440677965,72.8120978120978,58.87096774193548,71.17865668733177
MicFunPred,primate,99,11212.RC2068,3084,836,4128,3140,49.55012853470437,16.841257050765513,78.6734693877551,60.80441640378549,67.73519369222647
MicFunPred,primate,99,11212.Ahyb411,2449,1856,4437,2469,49.796665311102075,29.493087557603687,56.88734030197444,53.10636452347392,60.56790994247289
MicFunPred,primate,99,11212.LagAb2,2243,1251,4946,2294,49.437954595547716,20.18718734871712,64.19576416714368,55.858548126011705,66.25534064710776
MicFunPred,primate,99,11212.Lc301,2620,1912,3914,2671,49.518049518049516,32.81840027463097,57.81112091791704,53.344192201974955,58.6246189251696
MicFunPred,primate,99,11212.Gor12,2502,2284,3835,2607,48.97240164415737,37.32636051642425,52.27747597158378,50.57099545224861,55.904338730902104
MicFunPred,primate,99,11212.BWC2026,2447,2149,4062,2480,49.665110614978694,34.59990339719852,53.24194952132289,51.391368266302635,57.66652657967703
MicFunPred,primate,99,11212.JB17,2857,1465,4159,2908,49.55767562879445,26.049075391180654,66.10365571494678,56.64716962426886,62.47732665469994
MicFunPred,primate,99,11212.AsenLink1,2064,1501,4891,2096,49.61538461538461,23.482478097622028,57.896213183730715,53.43689320388349,63.948822206578406
MicFunPred,primate,99,11212.Gor1,2304,2311,3991,2408,48.89643463497453,36.670898127578546,49.92416034669556,49.404953361209394,56.146640260861446
MicFunPred,primate,99,11212.RC2096,2296,1605,4639,2337,49.557522123893804,25.70467648942985,58.856703409382206,53.80829622685727,62.678065007443394
MicFunPred,primate,99,11212.RT2021,2879,2039,3646,2979,49.14646637077501,35.866314863676344,58.54005693371289,53.43355605048255,56.787009598931924
MicFunPred,primate,99,11212.RT2048,2822,1733,3952,2868,49.59578207381371,30.48372911169745,61.95389681668496,55.090287945339185,59.95055544646565
MicFunPred,primate,99,11212.RC2098,2230,1389,4841,2259,49.67698819336155,22.29534510433387,61.61923183199779,55.007400098667986,64.90116521177353
MicFunPred,primate,99,11212.JB34,2376,795,5177,2409,49.6551724137931,13.312123241795042,74.92904446546831,59.72850678733031,71.58658919819685
MicFunPred,primate,99,11212.RC2036,2498,614,4681,2543,49.5536599880976,11.595845136921625,80.26992287917739,61.27805715687477,72.53390939086222
MicFunPred,primate,99,11212.Lc259,2392,963,4623,2430,49.60597262546661,17.23952738990333,71.29657228017884,58.50556438791733,68.42157410265854
MicFunPred,primate,99,11212.PVQui,1832,1057,5247,1851,49.742058104805864,16.76713197969543,63.41294565593631,55.75167376749848,68.6675886352378
MicFunPred,primate,99,11212.Asen685,2224,1509,4817,2258,49.62070504239179,23.853936136579197,59.57674792392178,54.144856968959225,63.83077678881601
MicFunPred,primate,99,11212.APAL37,2720,1286,4327,2796,49.31109499637418,22.911099233921252,67.89815277084374,57.13085486242386,64.32251454350133
MicFunPred,primate,99,11212.JB1,2662,2307,3655,2711,49.54401637818723,38.695068768869504,53.572147313342725,51.479404370527945,55.49326812729656
MicFunPred,primate,99,11212.PVPet,1539,735,5664,1554,49.75751697381183,11.486169714017816,67.67810026385224,57.35047512576859,73.07429535220875
MicFunPred,primate,99,11212.AsenLink3,1990,1740,4780,2011,49.73756560859785,26.68711656441718,53.35120643431635,51.481050316905964,61.86924185653382
MicFunPred,primate,99,11212.AC668,2348,1466,4724,2404,49.41077441077441,23.68336025848142,61.56266386995281,54.82138687835629,63.91825673856788
MicFunPred,primate,99,11212.Apalw13,2219,1967,4399,2261,49.53125,30.89852340559221,53.01003344481605,51.21163166397415,59.530542247933546
MicFunPred,primate,99,11212.ERUB.20M,2528,1462,4374,2565,49.63675633222069,25.051405071967103,63.35839598997494,55.66442805240559,63.19670772261392
MicFunPred,primate,99,11212.AtbelzLink5,1868,1053,5571,1897,49.61487383798141,15.896739130434783,63.95070181444711,55.877953933592586,69.2744939174003
MicFunPred,primate,99,11212.AtbelzLink1,2401,1172,4849,2450,49.494949494949495,19.465205115429328,67.19843268961657,57.003798670465336,66.8160953693322
MicFunPred,primate,99,11212.Gor3,2821,1546,3890,2962,48.78090956251081,28.440029433406917,64.59812228074193,55.58620689655173,60.68493387825771
MicFunPred,primate,99,11212.JB28,2597,1555,4417,2632,49.66532797858099,26.038178164768922,62.54816955684007,55.36723163841808,62.60476998199501
MicFunPred,primate,99,11212.BWC2023,2379,1614,4545,2438,49.387585634212165,26.205552849488555,59.57926371149511,54.00681044267877,62.332951345938014
MicFunPred,primate,99,11212.APAL39,2284,1131,4852,2314,49.67377120487168,18.903560086912922,66.8814055636896,57.00736303506801,67.29501481087075
MicFunPred,primate,99,11212.Ptr11,2864,1191,4199,3117,47.8849690687176,22.09647495361781,70.6288532675709,57.074531685930644,64.01180224887565
MicFunPred,primate,99,11212.Ahyb1000,2243,1041,5003,2312,49.242590559824365,17.223692918596957,68.30085261875762,57.22668707743335,68.34728208518194
MicFunPred,primate,99,11212.JB15,2624,1519,4427,2672,49.546827794561935,25.54658594012782,63.3357470432054,55.599110075219826,62.848321472018256
MicFunPred,primate,99,11212.APAL38,2236,1033,4996,2264,49.68888888888889,17.13385304362249,68.40012236157847,57.562105805122926,68.60777467941182
MicFunPred,primate,99,11212.RT2019,2534,1627,4498,2574,49.60845732184808,26.563265306122446,60.8988223984619,54.67687992232171,62.25088178746625
MicFunPred,primate,99,11212.LabEllis3,1983,967,5497,1998,49.811605124340616,14.959777227722773,67.22033898305084,57.22118020487664,70.28128356757612
MicFunPred,primate,99,11212.PVAbb,1422,463,5095,1444,49.616189811584086,8.330334652752788,75.43766578249337,59.86108187749948,76.67738924542928
MicFunPred,primate,99,11212.JB25,3128,1054,4041,3176,49.619289340101524,20.68694798822375,74.79674796747967,59.66049971390425,65.39477137877932
MicFunPred,primate,99,11212.RT2013,2757,1403,4458,2784,49.75636166756903,23.937894557242792,66.27403846153847,56.83950108236264,63.91580962016443
MicFunPred,primate,99,11212.RC2071,2471,1295,4468,2531,49.400239904038386,22.470935276765573,65.61338289962825,56.364051094890506,64.72553699917832
MicFunPred,primate,99,11212.AC622,2429,1302,4754,2466,49.6220633299285,21.499339498018493,65.1031894934334,56.31810804544401,65.47403241984689
