OTU ID	11212.Asen1019	11212.RT2013	11212.ERUB.12M	11212.PVLou	11212.JB18	11212.AC668	11212.Ptr5	11212.RC2138	11212.APF38	11212.PVPam	11212.APF115	11212.JB35	11212.BWC2063	11212.Apalw13	11212.LagEllis1	11212.Apalw14	11212.RC2036	11212.JB32	11212.ERUB.79M	11212.JB8	11212.AsenLink5	11212.AC679	11212.ERUB.98M	11212.RT2021	11212.Gor7	11212.Lc155	11212.AsenLink2	11212.PVQui	11212.Ptr11	11212.JB1	11212.Gor12	11212.RC2068	11212.APF103	11212.Gor9	11212.APF104	11212.JB24	11212.Ahyb1000	11212.AtbelzLink1	11212.ERUB.4M	11212.Ptr16	11212.APF113	11212.PVAbb	11212.JB17	11212.Asen1111	11212.APX19	11212.PTr14	11212.AC691	11212.RC2137	11212.JB34	11212.RC2071	11212.BWC2023	11212.Lc268	11212.Ptr4	11212.Asen1118	11212.JB19	11212.BWC2341	11212.Ptr3	11212.ERUB.108M	11212.Ptr17	11212.AC680	11212.ERUB.33M	11212.RC2098	11212.JB25	11212.Gor8	11212.Apalw20	11212.Asen685	11212.Ptr10	11212.ERUB.76M	11212.AsenLink3	11212.ERUB.13M	11212.Lc336	11212.Gor6	11212.Gor1	11212.RC2096	11212.Lc331	11212.AsenLink4	11212.AC683	11212.JB4	11212.ERUB.21M	11212.AtbelzLink3	11212.Lc318	11212.PVRij	11212.JB26	11212.Apalw23	11212.Ptr13	11212.AtbelzLink4	11212.JB3	11212.AC684	11212.Lc259	11212.Gor5	11212.BWC2115	11212.JB28	11212.APX.37	11212.APF108	11212.Gor2	11212.APX21	11212.RT2048	11212.Lc316	11212.RT2050	11212.JB30	11212.APF110	11212.LagEllis4	11212.ERUB.14M	11212.JB13	11212.BWC2061	11212.Ptr9	11212.APAL37	11212.Apalw9	11212.APAL39	11212.RT2135	11212.LagAb2	11212.BWC2342	11212.AC622	11212.JB29	11212.RC2141	11212.APF109	11212.Gor3	11212.Gor4	11212.AC711	11212.BWC2339	11212.AsenLink1	11212.Lc172	11212.AC685	11212.AtbelzLink5	11212.AC673	11212.Gor11	11212.LabEllis3	11212.JB27	11212.PVPet	11212.Ahyb411	11212.AC674	11212.AtbelzLink2	11212.Ptr15	11212.Lc23	11212.BWC2026	11212.Apalw19	11212.Lc301	11212.ERUB.105M	11212.Ptr6	11212.RT2017	11212.Apalw8	11212.APAL38	11212.APAL36	11212.Asen1013	11212.APF116	11212.RT2019	11212.Apalw10	11212.ERUB.20M	11212.AC693	11212.JB12	11212.Ahyb257	11212.JB15	11212.JB31	11212.APX38
ASV33	112	0	0	0	0	54	0	0	98	0	0	0	0	34	4	21	0	0	0	0	5	0	0	0	0	0	22	0	0	0	0	0	67	0	218	0	0	0	0	0	34	0	0	26	4	0	307	0	0	0	0	0	0	72	0	0	0	0	0	152	0	0	0	0	93	85	0	0	148	0	0	0	0	0	0	31	41	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	44	0	0	6	0	0	0	0	154	0	0	0	0	0	107	88	22	0	0	0	30	0	0	24	0	0	0	0	29	0	7	0	327	0	0	0	0	0	445	0	0	0	0	61	0	0	0	0	63	5	0	44	7	0	147	0	50	0	0	0	0	48
ASV34	104	0	0	0	0	684	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	415	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	664	0	0	0	0	0	0	125	0	0	0	0	0	639	0	0	0	0	0	57	0	0	15	0	0	7	0	0	0	145	172	0	0	0	0	0	0	0	0	0	0	634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	140	0	98	0	465	0	585	0	0	0	0	0	426	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	1264	0	0	0	0	0
ASV35	102	0	0	0	0	0	0	0	17	0	0	0	0	42	0	38	0	0	0	0	15	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	144	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	65	115	0	0	15	0	0	0	0	0	0	9	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	171	24	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	1	35	18	21	14	0	30	0	0	0	0	0	0	0
ASV36	98	0	0	0	0	0	0	0	0	0	0	0	0	5	11	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	232	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	138	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	16	6	3	3	0	0	337	0	0	0	0	0	0	0
ASV37	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	381	0	0	84	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0
ASV38	93	0	0	0	0	96	0	0	25	0	160	0	0	158	9	153	0	0	0	0	46	71	0	0	0	0	80	0	0	0	0	0	38	0	11	0	0	0	0	0	40	0	0	344	39	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	298	423	0	0	64	0	0	0	0	0	0	202	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	215	0	0	4	0	0	0	0	23	0	0	0	0	0	61	54	7	0	0	0	190	0	0	236	0	0	447	0	88	0	29	0	544	0	0	0	0	0	468	0	0	0	0	120	0	0	0	0	9	13	62	20	0	0	74	0	95	0	0	0	0	47
ASV39	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV40	92	0	0	0	8	14	0	31	1	0	45	0	4	1	19	0	67	2	0	0	97	5	0	0	0	0	5	0	10	0	0	0	1	0	6	0	7	11	0	0	0	0	17	30	4	65	88	100	3	55	43	0	0	136	4	2	15	0	18	25	0	105	5	0	3	5	0	0	6	0	0	0	0	53	0	67	9	8	0	26	0	0	3	2	8	21	0	23	0	0	14	3	62	13	0	6	0	0	0	4	26	23	0	0	141	34	1	3	0	0	8	0	0	0	104	27	0	0	34	2	4	0	27	2	14	0	4	0	0	0	5	13	14	0	25	1	0	0	0	0	7	0	0	13	0	0	4	0	22	4	3	0	2	38
ASV41	92	0	0	0	0	0	0	0	18	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	6	0	0	0	0	0	0	65	9	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	3	6	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	11	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	20	0	0	30	0	0	0	5	0	0	0
ASV42	91	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	6	5	185	11	0	0	0	0	0	0	0	0	0	0
ASV43	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	467	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	102	0	0	70	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0
ASV44	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	407	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	192	0	0	50	0	0	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0
ASV45	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	292	0	0	0	0	0	0	0	0	0	608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0
ASV46	85	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	12	17	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	195	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	7	0	0	0	0	18	4	0	0	0	0	0	0	0	0	0	87	11	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	2	52	0	0	0	0	94	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	27	0	0	0	0	23	2	77	28	0	0	102	0	108	0	0	0	0	0
ASV47	78	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5	0	0	0	0	238	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	187	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV48	77	0	0	0	0	1	0	0	20	0	8	0	0	5	0	2	0	0	0	0	19	2	0	0	0	0	0	0	0	0	0	0	7	0	11	0	0	0	0	0	12	0	0	15	0	0	9	0	0	0	0	0	0	12	0	0	0	0	0	8	0	0	0	0	8	21	0	0	66	0	0	0	0	0	0	30	8	0	0	0	0	0	0	4	0	0	0	11	0	0	0	0	5	0	0	25	0	0	0	0	2	0	0	0	0	0	12	4	5	0	0	0	0	0	0	5	0	0	5	0	5	0	15	0	9	0	0	0	0	0	7	0	0	0	0	9	0	0	0	0	7	0	2	0	3	0	0	0	1	0	0	0	0	8
ASV49	77	0	0	0	0	14	0	0	1	0	0	0	0	1	28	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	36	0	11	0	0	0	0	0	0	0	0	121	33	0	66	0	0	0	0	0	0	23	0	0	0	0	0	4	0	0	0	0	4	19	0	0	0	0	0	0	0	0	0	2	39	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	3	0	27	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	7	0	0	4	0	0	16	0	0	0	293	0	33	0	0	0	0	0	56	0	0	0	0	3	0	0	0	0	0	0	0	43	4	0	0	0	29	0	0	0	0	123
ASV50	77	0	0	0	0	100	0	0	2	0	186	0	0	23	11	16	0	0	0	0	6	0	0	0	0	0	8	0	0	0	0	0	757	0	160	0	94	40	0	0	0	0	0	42	0	0	2	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	99	1484	0	0	48	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	268	13	0	465	0	0	0	0	994	72	0	0	0	0	171	157	87	0	0	0	49	0	0	455	0	0	56	0	266	0	0	48	47	0	0	0	0	0	43	318	0	0	0	80	0	0	0	0	132	46	357	2	21	0	288	0	0	0	0	0	0	195
ASV51	73	0	0	0	0	0	0	0	0	0	0	0	0	5	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	7	0	0	0	0	0	0	0	0	0	0	0	0	2	32	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	7	0	0	0	49	0	0	0	0	0	0	0
ASV52	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	15	0	0	176	0	0	0	0	0	0	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0
ASV53	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	40	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0
ASV54	64	2	0	0	0	14	0	0	3	0	14	0	0	4	0	2	0	0	0	0	42	18	0	39	0	0	2	0	0	0	0	7	3	0	2	0	0	0	0	0	7	0	0	9	0	0	62	0	0	0	0	0	0	42	0	0	0	0	0	38	0	0	0	0	3	50	0	0	9	0	0	0	0	0	0	9	101	0	0	0	0	0	0	4	0	0	0	55	0	0	0	0	4	3	0	0	5	0	0	0	9	0	0	0	0	0	66	5	21	0	0	0	99	0	0	5	0	0	62	0	0	0	13	0	19	0	0	0	0	0	23	0	0	0	0	9	0	0	0	0	4	0	20	5	9	49	17	0	20	0	0	0	0	1
ASV55	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1347	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	150	0	0	95	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
ASV56	62	0	0	0	0	0	0	0	72	0	0	0	0	212	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	5	0	0	0	0	0	0	0	0	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	145	0	3	0	0	0	0	0	0	0	0	0	0	0	54	8	12	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	54	34	0	4	0	0	11	0	0	0	0	0	0	16
ASV57	60	0	0	0	0	0	0	0	62	0	48	0	0	24	0	25	0	0	0	0	3	0	0	0	0	0	4	0	0	0	0	0	8	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	38	39	0	0	3	0	0	0	0	0	0	89	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	19	18	0	2	0	0	0	0	53	0	0	0	0	0	0	117	20	0	0	0	0	0	0	7	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	15	8	93	0	0	0	121	0	0	0	0	0	0	34
ASV58	60	0	0	0	0	0	0	0	0	0	0	0	0	66	0	62	0	0	0	0	9	0	0	0	0	0	5	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	151	3	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	65	65	0	0	10	0	0	0	0	0	0	15	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	17	0	0	10	0	0	0	0	0	0	0	0	0	0	144	0	122	0	0	0	58	0	0	0	0	0	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	5	0	73	0	0	0	0	15	65	53	65	0	0	0	0	0	0	0	0	0	0
ASV59	59	0	0	0	0	0	0	0	0	0	0	0	0	14	2	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	5	10	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	19	4	18	2	0	0	11	0	0	0	0	0	0	0
ASV60	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
ASV61	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV62	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV63	54	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	237	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	2	9	0	0	0	0	0	0	0	0	76	0	1	0	0	0	0	0	0	0	17	0	34	10	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0	0	3	0	0	11
ASV64	51	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	0	5	0	0	4	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	11	0	0	0	0	0	59	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	3	0	0	0	0	0
ASV65	50	0	0	0	0	0	0	0	0	0	0	0	0	29	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV66	50	0	0	0	0	3	0	0	5	0	19	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	9	0	0	12	12	0	45	0	0	0	0	0	0	23	0	0	0	0	0	4	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	14	23	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	18	14	0	7	0	0	0	0	13	2	0	0	0	0	0	0	0	0	2	0	3	0	0	10	0	0	3	0	0	2	0	0	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	5	2	7	0	3	0	9	0	0	0	0	39
ASV67	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
ASV68	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV69	48	0	0	0	0	35	0	0	5	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	17	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	21	2	0	0	0	0	16	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	2	6	5	0	0	0	0	0	0	0	0	0
ASV70	48	0	0	0	0	0	0	0	20	0	273	0	0	4	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	27	0	0	0	0	0	135	0	0	122	14	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	16	0	105	0	0	0	0	28	0	0	0	0	0	3	2	3	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	25	32	0	6	0	0	0	0	0	0	106
ASV71	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	630	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0
ASV72	47	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	73	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	85	0	0	0	0	0	0	6	0	0	0	0	0	105	0	0	0	0	0	60	0	0	20	0	0	0	0	0	0	39	211	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	47	0	39	0	399	0	267	0	0	0	0	0	191	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	312	0	0	0	0	0
